-4874.61	-2.80
-4865.76	-16.20
-4856.92	11.80
-4848.08	4.00
-4839.26	-3.20
-4830.44	2.00
-4821.64	5.40
-4812.84	-4.40
-4804.05	0.80
-4795.27	-23.80
-4786.49	11.00
-4777.73	0.00
-4768.97	13.40
-4760.23	7.20
-4751.49	0.20
-4742.76	1.00
-4734.03	3.20
-4725.32	-8.60
-4716.61	-18.00
-4707.92	1.80
-4699.23	-4.20
-4690.55	-10.00
-4681.87	1.40
-4673.21	12.80
-4664.56	-6.00
-4655.91	10.40
-4647.27	-12.80
-4638.64	-2.60
-4630.02	17.80
-4621.40	12.80
-4612.80	12.00
-4604.20	-8.40
-4595.61	7.40
-4587.03	-6.40
-4578.46	8.40
-4569.89	2.00
-4561.33	5.00
-4552.79	-3.80
-4544.25	-2.80
-4535.71	-2.80
-4527.19	17.60
-4518.67	-10.00
-4510.17	-8.00
-4501.67	4.60
-4493.17	-2.40
-4484.69	4.20
-4476.22	8.20
-4467.75	-21.80
-4459.29	1.00
-4450.84	4.80
-4442.39	-4.20
-4433.96	1.00
-4425.53	7.60
-4417.11	-7.80
-4408.70	35.20
-4400.30	5.80
-4391.90	-10.40
-4383.51	5.20
-4375.14	7.80
-4366.76	0.20
-4358.40	-5.80
-4350.04	3.40
-4341.70	-2.80
-4333.36	0.00
-4325.02	-9.20
-4316.70	-6.80
-4308.38	4.80
-4300.07	0.40
-4291.77	-0.20
-4283.48	14.60
-4275.19	1.80
-4266.92	-4.20
-4258.65	-0.80
-4250.38	-1.20
-4242.13	-15.00
-4233.88	0.60
-4225.65	-6.60
-4217.41	-9.40
-4209.19	-1.40
-4200.98	-4.40
-4192.77	-11.60
-4184.57	-3.40
-4176.37	1.20
-4168.19	3.40
-4160.01	2.40
-4151.84	3.80
-4143.68	-2.20
-4135.53	3.60
-4127.38	-4.80
-4119.24	-17.60
-4111.11	1.80
-4102.98	-3.60
-4094.87	-4.60
-4086.76	5.20
-4078.66	-5.40
-4070.56	13.20
-4062.47	6.40
-4054.40	-0.60
-4046.32	-16.80
-4038.26	9.00
-4030.20	12.40
-4022.15	-6.40
-4014.11	5.80
-4006.08	-0.40
-3998.05	9.80
-3990.03	6.00
-3982.02	0.20
-3974.02	2.80
-3966.02	-6.40
-3958.03	8.40
-3950.05	4.20
-3942.07	-11.40
-3934.10	5.20
-3926.14	11.40
-3918.19	1.40
-3910.24	13.20
-3902.30	-8.40
-3894.37	10.60
-3886.45	16.60
-3878.53	9.20
-3870.62	-7.20
-3862.72	-2.40
-3854.83	-3.00
-3846.94	17.80
-3839.06	-7.40
-3831.18	-4.40
-3823.32	2.00
-3815.46	-8.60
-3807.61	4.20
-3799.76	-6.20
-3791.93	-4.00
-3784.10	12.00
-3776.27	-2.80
-3768.46	-8.60
-3760.65	4.40
-3752.85	1.80
-3745.05	5.00
-3737.27	1.60
-3729.48	4.40
-3721.71	0.80
-3713.95	-3.80
-3706.19	-11.00
-3698.43	0.20
-3690.69	14.60
-3682.95	-8.00
-3675.22	-1.80
-3667.50	4.80
-3659.78	-0.80
-3652.07	-1.80
-3644.37	12.20
-3636.67	9.00
-3628.98	2.40
-3621.30	0.80
-3613.62	1.60
-3605.95	3.00
-3598.29	-7.20
-3590.64	-5.40
-3582.99	-2.40
-3575.35	30.60
-3567.72	9.60
-3560.09	1.00
-3552.47	28.00
-3544.86	2.60
-3537.25	2.80
-3529.65	11.20
-3522.06	1.80
-3514.47	-6.40
-3506.89	-5.80
-3499.32	-0.60
-3491.76	6.60
-3484.20	5.20
-3476.65	7.20
-3469.10	7.20
-3461.56	11.80
-3454.03	3.00
-3446.51	-2.20
-3438.99	-0.60
-3431.48	-8.20
-3423.97	0.40
-3416.47	0.80
-3408.98	9.40
-3401.50	2.20
-3394.02	8.40
-3386.55	-3.20
-3379.08	-9.80
-3371.63	2.00
-3364.17	0.20
-3356.73	-5.00
-3349.29	3.60
-3341.86	-5.20
-3334.44	6.80
-3327.02	1.40
-3319.61	-0.40
-3312.20	10.40
-3304.80	9.40
-3297.41	-23.00
-3290.02	0.40
-3282.65	2.40
-3275.27	-0.80
-3267.91	4.00
-3260.55	7.40
-3253.20	1.20
-3245.85	-1.00
-3238.51	-1.20
-3231.18	-2.20
-3223.85	2.00
-3216.53	4.80
-3209.21	20.60
-3201.91	3.20
-3194.61	-5.00
-3187.31	6.00
-3180.02	-8.00
-3172.74	-1.80
-3165.47	4.00
-3158.20	4.20
-3150.93	-3.40
-3143.68	0.40
-3136.43	0.60
-3129.19	5.40
-3121.95	-5.40
-3114.72	8.20
-3107.49	10.40
-3100.27	-11.40
-3093.06	7.20
-3085.86	-3.00
-3078.66	7.40
-3071.47	-1.80
-3064.28	-1.60
-3057.10	13.40
-3049.92	5.80
-3042.76	-8.40
-3035.59	1.00
-3028.44	3.60
-3021.29	5.40
-3014.15	10.80
-3007.01	2.40
-2999.88	-2.00
-2992.76	-3.00
-2985.64	21.00
-2978.53	0.20
-2971.42	13.20
-2964.32	3.20
-2957.23	6.80
-2950.14	-5.00
-2943.06	-9.40
-2935.98	7.40
-2928.92	12.80
-2921.85	-16.60
-2914.80	-6.80
-2907.75	5.20
-2900.70	0.60
-2893.66	-1.40
-2886.63	12.00
-2879.61	12.60
-2872.59	5.40
-2865.57	18.60
-2858.56	4.80
-2851.56	8.60
-2844.57	-9.40
-2837.58	-5.80
-2830.59	5.40
-2823.62	-8.60
-2816.64	8.80
-2809.68	-1.80
-2802.72	-6.00
-2795.76	4.20
-2788.82	-4.00
-2781.87	0.80
-2774.94	7.60
-2768.01	4.00
-2761.08	9.80
-2754.17	17.00
-2747.25	10.60
-2740.35	12.00
-2733.45	-4.20
-2726.55	-4.60
-2719.67	7.80
-2712.78	6.40
-2705.91	2.20
-2699.04	15.40
-2692.17	-8.20
-2685.31	-4.80
-2678.46	1.60
-2671.61	1.80
-2664.77	-0.80
-2657.93	-5.00
-2651.10	21.80
-2644.28	2.20
-2637.46	-5.40
-2630.65	4.20
-2623.84	3.20
-2617.04	1.80
-2610.25	-3.40
-2603.46	3.80
-2596.67	4.60
-2589.89	-2.20
-2583.12	0.20
-2576.36	0.00
-2569.60	-18.40
-2562.84	1.00
-2556.09	3.60
-2549.35	0.60
-2542.61	14.00
-2535.88	11.00
-2529.15	8.40
-2522.43	17.80
-2515.72	-3.20
-2509.01	4.00
-2502.30	2.40
-2495.60	0.20
-2488.91	9.40
-2482.22	-1.60
-2475.54	4.60
-2468.87	-17.00
-2462.20	0.00
-2455.53	-5.20
-2448.87	0.00
-2442.22	4.40
-2435.57	-5.60
-2428.93	-9.00
-2422.30	-13.20
-2415.67	2.20
-2409.04	12.60
-2402.42	13.20
-2395.81	-0.20
-2389.20	9.80
-2382.59	9.60
-2376.00	0.00
-2369.40	-17.40
-2362.82	-3.20
-2356.24	1.40
-2349.66	0.00
-2343.09	5.80
-2336.53	6.20
-2329.97	13.20
-2323.41	4.80
-2316.87	0.60
-2310.32	8.40
-2303.79	5.80
-2297.25	1.00
-2290.73	0.00
-2284.21	-4.60
-2277.69	9.80
-2271.18	-3.60
-2264.68	0.00
-2258.18	6.40
-2251.68	11.40
-2245.19	6.60
-2238.71	-4.20
-2232.23	7.20
-2225.76	-8.00
-2219.29	-11.40
-2212.83	-12.20
-2206.38	0.40
-2199.92	-2.80
-2193.48	-4.40
-2187.04	4.60
-2180.60	-1.20
-2174.17	-0.80
-2167.75	5.00
-2161.33	3.40
-2154.92	6.80
-2148.51	-8.00
-2142.10	10.40
-2135.71	3.20
-2129.31	-2.00
-2122.93	-138.20
-2116.54	-2.80
-2110.17	8.20
-2103.80	7.20
-2097.43	7.80
-2091.07	1.80
-2084.71	8.60
-2078.36	9.40
-2072.02	3.60
-2065.68	5.80
-2059.34	14.20
-2053.01	6.00
-2046.69	6.80
-2040.37	1.00
-2034.05	-1.20
-2027.74	2.00
-2021.44	-12.00
-2015.14	16.20
-2008.84	-3.20
-2002.56	-8.80
-1996.27	-11.40
-1989.99	5.00
-1983.72	-4.40
-1977.45	-1.60
-1971.19	-3.80
-1964.93	-7.80
-1958.68	-2.60
-1952.43	-5.40
-1946.19	11.60
-1939.95	2.00
-1933.72	11.60
-1927.49	7.20
-1921.27	-0.80
-1915.05	14.60
-1908.84	11.00
-1902.63	3.00
-1896.43	-3.40
-1890.23	4.00
-1884.04	5.60
-1877.85	13.00
-1871.67	7.60
-1865.49	-3.60
-1859.32	1.80
-1853.15	-1.60
-1846.99	-8.40
-1840.83	-0.60
-1834.68	7.20
-1828.53	-3.60
-1822.39	14.60
-1816.25	-5.80
-1810.12	4.20
-1803.99	6.40
-1797.87	-0.60
-1791.75	-1.00
-1785.64	-4.60
-1779.53	-2.20
-1773.43	14.80
-1767.33	-2.60
-1761.24	10.80
-1755.15	2.60
-1749.06	-3.20
-1742.99	9.60
-1736.91	14.60
-1730.84	-12.40
-1724.78	-5.40
-1718.72	0.20
-1712.67	3.20
-1706.62	-1.00
-1700.57	-2.40
-1694.53	7.80
-1688.50	68.00
-1682.47	-2.60
-1676.44	16.80
-1670.42	14.60
-1664.41	10.20
-1658.40	4.20
-1652.39	-4.60
-1646.39	10.60
-1640.39	7.60
-1634.40	-4.60
-1628.41	10.80
-1622.43	-2.80
-1616.45	-5.20
-1610.48	13.40
-1604.51	17.60
-1598.55	1.40
-1592.59	-1.20
-1586.64	8.80
-1580.69	2.00
-1574.74	3.60
-1568.80	2.00
-1562.87	2.00
-1556.94	9.00
-1551.01	8.60
-1545.09	0.20
-1539.18	-12.20
-1533.27	3.80
-1527.36	6.20
-1521.46	13.80
-1515.56	4.60
-1509.67	0.80
-1503.78	2.00
-1497.90	-2.00
-1492.02	7.60
-1486.14	6.00
-1480.27	3.80
-1474.41	2.80
-1468.55	16.00
-1462.69	3.20
-1456.84	11.40
-1451.00	6.20
-1445.15	7.00
-1439.32	4.00
-1433.48	4.60
-1427.66	-5.40
-1421.83	8.60
-1416.01	1.60
-1410.20	8.00
-1404.39	7.40
-1398.58	2.00
-1392.78	-5.20
-1386.99	-5.20
-1381.19	13.00
-1375.41	-5.80
-1369.62	1.20
-1363.85	-6.20
-1358.07	10.00
-1352.30	3.20
-1346.54	2.20
-1340.78	10.40
-1335.02	3.20
-1329.27	-1.80
-1323.53	-3.60
-1317.78	2.00
-1312.05	2.20
-1306.31	-7.20
-1300.58	1.20
-1294.86	3.60
-1289.14	8.40
-1283.42	-0.60
-1277.71	-1.40
-1272.01	-1.80
-1266.31	13.00
-1260.61	2.20
-1254.91	-6.40
-1249.23	16.60
-1243.54	-10.40
-1237.86	4.80
-1232.19	1.40
-1226.51	-7.40
-1220.85	-1.60
-1215.19	14.60
-1209.53	7.40
-1203.87	-7.20
-1198.22	-7.80
-1192.58	1.80
-1186.94	-13.20
-1181.30	-8.80
-1175.67	-2.00
-1170.04	-9.60
-1164.42	-5.60
-1158.80	-9.80
-1153.19	-20.20
-1147.58	21.20
-1141.97	1.60
-1136.37	-5.80
-1130.77	9.00
-1125.18	-1157.00
-1119.59	-120.80
-1114.01	-4.80
-1108.43	-9.40
-1102.85	9.60
-1097.28	20.40
-1091.71	-0.80
-1086.15	-12.20
-1080.59	3.20
-1075.03	9.80
-1069.48	-12.00
-1063.94	-7.00
-1058.40	3.20
-1052.86	-7.00
-1047.33	-3.80
-1041.80	-6.40
-1036.27	-5.60
-1030.75	-8.60
-1025.24	-0.60
-1019.72	5.20
-1014.21	4.80
-1008.71	0.80
-1003.21	-10.40
-997.72	-7.40
-992.22	-24.00
-986.74	14.40
-981.26	-7.00
-975.78	10.60
-970.30	2.60
-964.83	-4.60
-959.37	-1.20
-953.90	6.00
-948.45	2.60
-942.99	1.60
-937.54	3.20
-932.10	-13.40
-926.66	-13.20
-921.22	8.80
-915.78	-7.00
-910.36	5.00
-904.93	-13.60
-899.51	-2.40
-894.09	1.20
-888.68	2.60
-883.27	-5.80
-877.87	-2.20
-872.47	5.60
-867.07	3.00
-861.68	-0.40
-856.29	5.80
-850.91	10.60
-845.53	2.60
-840.15	5.40
-834.78	-3.20
-829.41	-2.60
-824.05	1.20
-818.69	2.80
-813.33	-12.20
-807.98	-5.60
-802.63	4.00
-797.29	7.40
-791.95	-4.60
-786.61	-3.60
-781.28	12.40
-775.95	-1.80
-770.63	9.40
-765.31	5.20
-759.99	10.00
-754.68	-3.80
-749.38	-9.20
-744.07	-11.00
-738.77	-13.80
-733.48	10.80
-728.18	6.60
-722.90	4.80
-717.61	-0.20
-712.33	11.20
-707.06	-4.00
-701.78	8.00
-696.52	-0.80
-691.25	-3.20
-685.99	16.60
-680.73	4.80
-675.48	4.40
-670.23	11.40
-664.99	1.60
-659.75	3.80
-654.51	5.40
-649.28	-0.40
-644.05	13.40
-638.82	14.40
-633.60	-3.00
-628.38	-0.60
-623.17	9.40
-617.96	5.20
-612.75	11.00
-607.55	10.60
-602.35	7.80
-597.16	20.40
-591.97	12.20
-586.78	-13.20
-581.60	0.80
-576.42	3.20
-571.24	-1.40
-566.07	-1.40
-560.91	14.00
-555.74	5.80
-550.58	12.60
-545.43	25.00
-540.27	-5.80
-535.12	6.40
-529.98	23.60
-524.84	3.80
-519.70	2.00
-514.57	0.80
-509.44	-3.60
-504.31	-4.20
-499.19	17.40
-494.07	11.40
-488.96	19.60
-483.85	19.20
-478.74	5.00
-473.64	-1.40
-468.54	8.40
-463.44	47.80
-458.35	-0.40
-453.26	21.00
-448.17	21.60
-443.09	10.40
-438.02	21.20
-432.94	17.60
-427.87	27.60
-422.81	20.20
-417.74	13.80
-412.69	34.80
-407.63	10.40
-402.58	12.60
-397.53	25.20
-392.49	23.80
-387.45	18.80
-382.41	31.80
-377.38	26.20
-372.35	18.60
-367.32	16.40
-362.30	12.00
-357.28	27.20
-352.27	28.00
-347.26	19.80
-342.25	22.60
-337.24	15.40
-332.24	23.00
-327.25	16.00
-322.25	25.40
-317.27	25.00
-312.28	14.40
-307.30	35.60
-302.32	23.20
-297.34	28.00
-292.37	36.40
-287.40	19.80
-282.44	25.00
-277.48	28.80
-272.52	19.40
-267.57	28.60
-262.62	21.20
-257.67	22.20
-252.73	29.40
-247.79	34.20
-242.86	19.00
-237.92	24.00
-233.00	28.20
-228.07	21.40
-223.15	13.60
-218.23	11.20
-213.32	4.40
-208.41	23.80
-203.50	4.60
-198.60	14.00
-193.70	21.40
-188.80	21.80
-183.91	17.60
-179.02	10.00
-174.13	27.00
-169.25	10.20
-164.37	26.00
-159.49	20.40
-154.62	7.60
-149.75	14.40
-144.89	31.80
-140.03	12.00
-135.17	14.60
-130.31	24.40
-125.46	23.00
-120.61	30.00
-115.77	31.60
-110.93	21.20
-106.09	10.40
-101.26	23.80
-96.43	28.40
-91.60	31.40
-86.78	34.00
-81.96	26.20
-77.14	43.00
-72.33	39.40
-67.52	29.40
-62.71	35.00
-57.91	51.40
-53.11	57.20
-48.31	49.80
-43.52	55.80
-38.73	69.60
-33.94	84.40
-29.16	98.20
-24.38	125.20
-19.60	198.60
-14.83	1348.20
-10.06	13477.20
-5.30	15499.80
-0.53	15718.60
4.23	15727.00
8.98	15405.20
13.73	8461.20
18.48	2753.80
23.23	508.20
27.97	164.20
32.71	109.60
37.44	88.00
42.18	58.80
46.91	67.00
51.63	61.80
56.35	50.40
61.07	58.00
65.79	70.00
70.50	61.00
75.21	73.60
79.91	127.40
84.62	273.80
89.32	485.40
94.01	771.40
98.70	1019.80
103.39	1198.00
108.08	1210.00
112.76	1180.20
117.44	1180.20
122.12	1114.40
126.79	1046.40
131.46	1031.80
136.13	1036.80
140.79	1023.20
145.45	985.20
150.10	948.80
154.76	927.80
159.41	992.40
164.05	1062.60
168.70	1038.60
173.34	1101.40
177.97	1029.40
182.61	1016.60
187.24	1005.40
191.87	992.80
196.49	1072.20
201.11	1048.60
205.73	1033.40
210.34	1082.80
214.95	1103.80
219.56	1139.60
224.17	1154.80
228.77	1144.20
233.37	1164.20
237.96	1222.80
242.55	1280.20
247.14	1284.00
251.73	1254.20
256.31	1204.40
260.89	1271.00
265.46	1319.60
270.04	1307.20
274.61	1279.00
279.17	1299.00
283.74	1331.40
288.30	1324.00
292.85	1396.80
297.41	1376.80
301.96	1358.20
306.51	1430.80
311.05	1456.20
315.59	1499.40
320.13	1500.40
324.67	1565.80
329.20	1624.80
333.73	1520.20
338.25	1554.80
342.78	1580.00
347.29	1671.40
351.81	1709.40
356.32	1643.40
360.83	1716.80
365.34	1733.80
369.85	1827.00
374.35	1793.20
378.84	1849.00
383.34	1909.40
387.83	1975.60
392.32	1978.60
396.80	2055.00
401.29	2140.40
405.77	2215.00
410.24	2237.40
414.72	2332.20
419.19	2329.40
423.65	2225.80
428.12	2338.40
432.58	2509.40
437.04	2463.00
441.49	2417.60
445.94	2454.00
450.39	2456.00
454.84	2617.00
459.28	2597.40
463.72	2552.80
468.16	2538.00
472.59	2556.80
477.02	2592.40
481.45	2605.40
485.87	2520.20
490.29	2568.60
494.71	2605.40
499.13	2601.80
503.54	2646.80
507.95	2741.80
512.36	2658.60
516.76	2600.20
521.16	2534.60
525.56	2667.00
529.95	2721.60
534.34	2706.00
538.73	2626.40
543.12	2768.80
547.50	2740.60
551.88	2649.40
556.26	2620.40
560.63	2695.20
565.00	2722.80
569.37	2766.80
573.73	2679.60
578.10	2701.80
582.46	2703.40
586.81	2714.20
591.16	2786.20
595.51	2829.20
599.86	2713.20
604.21	2751.80
608.55	2809.20
612.89	2795.80
617.22	2797.80
621.55	2789.20
625.88	2787.00
630.21	2782.20
634.53	2767.80
